"Fips","Area","IndCode","Industry","2009"
"48000","Texas","63","        Miscellaneous professional, scientific, and technical services",48534
"48000","Texas","64","      Management of companies and enterprises",10428
"48000","Texas","65","      Administrative and waste management services",36948
"48000","Texas","66","        Administrative and support services",34218
"48000","Texas","67","        Waste management and remediation services",2731
"48000","Texas","68","    Educational services, health care, and social assistance",77579
"48000","Texas","69","      Educational services",7357
"48000","Texas","70","      Health care and social assistance",70223
"48000","Texas","71","        Ambulatory health care services",39701
"48000","Texas","72","        Hospitals and nursing and residential care facilities",26132
"48000","Texas","73","        Social assistance",4389
"48000","Texas","74","    Arts, entertainment, recreation, accommodation, and food services",37452
"48000","Texas","75","      Arts, entertainment, and recreation",7377
"48000","Texas","76","        Performing arts, spectator sports, museums, and related activities",4108
"48000","Texas","77","        Amusements, gambling, and recreation industries",3269
"48000","Texas","78","      Accommodation and food services",30075
"48000","Texas","79","        Accommodation",5826
"48000","Texas","80","        Food services and drinking places",24250
"48000","Texas","81","    Other services, except government",26077
"48000","Texas","82","  Government",140460
"48000","Texas","83","    Federal civilian",21783
"48000","Texas","84","    Federal military",17007
"48000","Texas","85","    State and local",101670
"48000","Texas","86","Addenda:",""
"48000","Texas","86","Natural resources and mining",125659
"48000","Texas","87","Trade",149180
"48000","Texas","88","Transportation and utilities",64074
"48000","Texas","89","Private goods-producing industries",340466
"48000","Texas","90","Private services-providing industries",686307
"49000","Utah","1","All industry total",114433
"49000","Utah","2","  Private industries",97693
"49000","Utah","3","    Agriculture, forestry, fishing, and hunting",357
"49000","Utah","4","      Farms",276
"49000","Utah","5","      Forestry, fishing, and related activities",81
"49000","Utah","6","    Mining",3425
"49000","Utah","7","      Oil and gas extraction",1259
"49000","Utah","8","      Mining, except oil and gas",1621
"49000","Utah","9","      Support activities for mining",546
"49000","Utah","10","    Utilities",1481
"49000","Utah","11","    Construction",5954
"49000","Utah","12","    Manufacturing",15609
"49000","Utah","13","      Durable goods manufacturing",10354
"49000","Utah","14","        Wood products manufacturing",83
"49000","Utah","15","        Nonmetallic mineral products manufacturing",485
"49000","Utah","16","        Primary metals manufacturing",3108
"49000","Utah","17","        Fabricated metal products",989
"49000","Utah","18","        Machinery manufacturing",496
"49000","Utah","19","        Computer and electronic products manufacturing",1670
"49000","Utah","20","        Electrical equipment, appliance, and components manufacturing",235
"49000","Utah","21","        Motor vehicles, bodies and trailers, and parts manufacturing",266
"49000","Utah","22","        Other transportation equipment manufacturing",1054
"49000","Utah","23","        Furniture and related products manufacturing",429
"49000","Utah","24","        Miscellaneous manufacturing",1539
"49000","Utah","25","      Nondurable goods manufacturing",5255
"49000","Utah","26","        Food and beverage and tobacco products manufacturing",1253
"49000","Utah","27","        Textile mills and textile product mills",47
"49000","Utah","28","        Apparel and leather and allied products manufacturing",22
"49000","Utah","29","        Paper products manufacturing",417
"49000","Utah","30","        Printing and related support activities",401
"49000","Utah","31","        Petroleum and coal products manufacturing",792
"49000","Utah","32","        Chemical products manufacturing",1988
"49000","Utah","33","        Plastics and rubber products manufacturing",335
"49000","Utah","34","    Wholesale trade",5711
"49000","Utah","35","    Retail trade",7875
"49000","Utah","36","    Transportation and warehousing",3740
"49000","Utah","37","      Air transportation",838
"49000","Utah","38","      Rail transportation",312
"49000","Utah","39","      Water transportation",1
"49000","Utah","40","      Truck transportation",1413
"49000","Utah","41","      Transit and ground passenger transportation",125
"49000","Utah","42","      Pipeline transportation",77
"49000","Utah","43","      Other transportation and support activities",560
"49000","Utah","44","      Warehousing and storage",414
"49000","Utah","45","    Information",4214
"49000","Utah","46","      Publishing industries, except Internet (includes software)",1534
"49000","Utah","47","      Motion picture and sound recording industries",323
"49000","Utah","48","      Broadcasting and telecommunications",1524
"49000","Utah","49","      Data processing, internet publishing, and other information services",832
"49000","Utah","50","    Finance, insurance, real estate, rental, and leasing",22879
"49000","Utah","51","      Finance and insurance",8328
"49000","Utah","52","        Federal Reserve banks, credit intermediation, and related services",5528
"49000","Utah","53","        Securities, commodity contracts, and investments",521
"49000","Utah","54","        Insurance carriers and related activities",1824
"49000","Utah","55","        Funds, trusts, and other financial vehicles",455
"49000","Utah","56","      Real estate and rental and leasing",14551
"49000","Utah","57","        Real estate",13061
"49000","Utah","58","        Rental and leasing services and lessors of intangible assets",1490
"49000","Utah","59","    Professional and business services",11461
"49000","Utah","60","      Professional, scientific, and technical services",6604
"49000","Utah","61","        Legal services",965
"49000","Utah","62","        Computer systems design and related services",1635
"49000","Utah","63","        Miscellaneous professional, scientific, and technical services",4004
"49000","Utah","64","      Management of companies and enterprises",1769
"49000","Utah","65","      Administrative and waste management services",3088
"49000","Utah","66","        Administrative and support services",2721
"49000","Utah","67","        Waste management and remediation services",367
"49000","Utah","68","    Educational services, health care, and social assistance",8036
"49000","Utah","69","      Educational services",1449
"49000","Utah","70","      Health care and social assistance",6586
"49000","Utah","71","        Ambulatory health care services",3355
"49000","Utah","72","        Hospitals and nursing and residential care facilities",2746
"49000","Utah","73","        Social assistance",486
"49000","Utah","74","    Arts, entertainment, recreation, accommodation, and food services",3588
"49000","Utah","75","      Arts, entertainment, and recreation",857
"49000","Utah","76","        Performing arts, spectator sports, museums, and related activities",382
"49000","Utah","77","        Amusements, gambling, and recreation industries",475
"49000","Utah","78","      Accommodation and food services",2731
"49000","Utah","79","        Accommodation",810
"49000","Utah","80","        Food services and drinking places",1920
"49000","Utah","81","    Other services, except government",3364
"49000","Utah","82","  Government",16740
"49000","Utah","83","    Federal civilian",3898
"49000","Utah","84","    Federal military",1588
"49000","Utah","85","    State and local",11254
"49000","Utah","86","Addenda:",""
"49000","Utah","86","Natural resources and mining",3782
"49000","Utah","87","Trade",13586
"49000","Utah","88","Transportation and utilities",5221
"49000","Utah","89","Private goods-producing industries",25344
"49000","Utah","90","Private services-providing industries",72349
"50000","Vermont","1","All industry total",25250
"50000","Vermont","2","  Private industries",21387
"50000","Vermont","3","    Agriculture, forestry, fishing, and hunting",263
"50000","Vermont","4","      Farms",196
"50000","Vermont","5","      Forestry, fishing, and related activities",67
"50000","Vermont","6","    Mining",223
"50000","Vermont","7","      Oil and gas extraction",0
"50000","Vermont","8","      Mining, except oil and gas",223
"50000","Vermont","9","      Support activities for mining","(L)"
"50000","Vermont","10","    Utilities",596
"50000","Vermont","11","    Construction",1030
"50000","Vermont","12","    Manufacturing",2632
"50000","Vermont","13","      Durable goods manufacturing",1847
"50000","Vermont","14","        Wood products manufacturing",83
"50000","Vermont","15","        Nonmetallic mineral products manufacturing",112
"50000","Vermont","16","        Primary metals manufacturing",13
"50000","Vermont","17","        Fabricated metal products",166
"50000","Vermont","18","        Machinery manufacturing",193
"50000","Vermont","19","        Computer and electronic products manufacturing",699
"50000","Vermont","20","        Electrical equipment, appliance, and components manufacturing",156
"50000","Vermont","21","        Motor vehicles, bodies and trailers, and parts manufacturing",30
"50000","Vermont","22","        Other transportation equipment manufacturing",111
"50000","Vermont","23","        Furniture and related products manufacturing",65
"50000","Vermont","24","        Miscellaneous manufacturing",218
"50000","Vermont","25","      Nondurable goods manufacturing",785
"50000","Vermont","26","        Food and beverage and tobacco products manufacturing",421
"50000","Vermont","27","        Textile mills and textile product mills",5
"50000","Vermont","28","        Apparel and leather and allied products manufacturing",15
"50000","Vermont","29","        Paper products manufacturing",108
"50000","Vermont","30","        Printing and related support activities",66
"50000","Vermont","31","        Petroleum and coal products manufacturing",9
"50000","Vermont","32","        Chemical products manufacturing",83
"50000","Vermont","33","        Plastics and rubber products manufacturing",78
"50000","Vermont","34","    Wholesale trade",1168
"50000","Vermont","35","    Retail trade",2005
"50000","Vermont","36","    Transportation and warehousing",484
"50000","Vermont","37","      Air transportation",27
"50000","Vermont","38","      Rail transportation",15
"50000","Vermont","39","      Water transportation",18
"50000","Vermont","40","      Truck transportation",209
"50000","Vermont","41","      Transit and ground passenger transportation",60
"50000","Vermont","42","      Pipeline transportation","(L)"
"50000","Vermont","43","      Other transportation and support activities",115
"50000","Vermont","44","      Warehousing and storage",41
"50000","Vermont","45","    Information",683
"50000","Vermont","46","      Publishing industries, except Internet (includes software)",233
"50000","Vermont","47","      Motion picture and sound recording industries",35
"50000","Vermont","48","      Broadcasting and telecommunications",328
"50000","Vermont","49","      Data processing, internet publishing, and other information services",88
"50000","Vermont","50","    Finance, insurance, real estate, rental, and leasing",4973
"50000","Vermont","51","      Finance and insurance",1361
"50000","Vermont","52","        Federal Reserve banks, credit intermediation, and related services",499
"50000","Vermont","53","        Securities, commodity contracts, and investments",132
"50000","Vermont","54","        Insurance carriers and related activities",714
"50000","Vermont","55","        Funds, trusts, and other financial vehicles",16
"50000","Vermont","56","      Real estate and rental and leasing",3611
"50000","Vermont","57","        Real estate",3396
"50000","Vermont","58","        Rental and leasing services and lessors of intangible assets",215
"50000","Vermont","59","    Professional and business services",2176
"50000","Vermont","60","      Professional, scientific, and technical services",1575
"50000","Vermont","61","        Legal services",285
"50000","Vermont","62","        Computer systems design and related services",354
"50000","Vermont","63","        Miscellaneous professional, scientific, and technical services",936
"50000","Vermont","64","      Management of companies and enterprises",89
"50000","Vermont","65","      Administrative and waste management services",512
"50000","Vermont","66","        Administrative and support services",432
"50000","Vermont","67","        Waste management and remediation services",80
"50000","Vermont","68","    Educational services, health care, and social assistance",3262
"50000","Vermont","69","      Educational services",617
"50000","Vermont","70","      Health care and social assistance",2645
"50000","Vermont","71","        Ambulatory health care services",1128
"50000","Vermont","72","        Hospitals and nursing and residential care facilities",1191
"50000","Vermont","73","        Social assistance",326
"50000","Vermont","74","    Arts, entertainment, recreation, accommodation, and food services",1302
"50000","Vermont","75","      Arts, entertainment, and recreation",213
"50000","Vermont","76","        Performing arts, spectator sports, museums, and related activities",82
"50000","Vermont","77","        Amusements, gambling, and recreation industries",132
"50000","Vermont","78","      Accommodation and food services",1089
"50000","Vermont","79","        Accommodation",596
"50000","Vermont","80","        Food services and drinking places",493
"50000","Vermont","81","    Other services, except government",591
"50000","Vermont","82","  Government",3863
"50000","Vermont","83","    Federal civilian",745
"50000","Vermont","84","    Federal military",254
"50000","Vermont","85","    State and local",2864
"50000","Vermont","86","Addenda:",""
"50000","Vermont","86","Natural resources and mining",486
"50000","Vermont","87","Trade",3173
"50000","Vermont","88","Transportation and utilities",1079
"50000","Vermont","89","Private goods-producing industries",4147
"50000","Vermont","90","Private services-providing industries",17240
"51000","Virginia","1","All industry total",406066
"51000","Virginia","2","  Private industries",327062
"51000","Virginia","3","    Agriculture, forestry, fishing, and hunting",1476
"51000","Virginia","4","      Farms",1030
"51000","Virginia","5","      Forestry, fishing, and related activities",446
"51000","Virginia","6","    Mining",2463
"51000","Virginia","7","      Oil and gas extraction",176
"51000","Virginia","8","      Mining, except oil and gas",2099
"51000","Virginia","9","      Support activities for mining",189
"51000","Virginia","10","    Utilities",6316
"51000","Virginia","11","    Construction",15999
"51000","Virginia","12","    Manufacturing",36951
"51000","Virginia","13","      Durable goods manufacturing",14076
"51000","Virginia","14","        Wood products manufacturing",741
"51000","Virginia","15","        Nonmetallic mineral products manufacturing",947
"51000","Virginia","16","        Primary metals manufacturing",591
"51000","Virginia","17","        Fabricated metal products",1798
"51000","Virginia","18","        Machinery manufacturing",2345
"51000","Virginia","19","        Computer and electronic products manufacturing",1891
"51000","Virginia","20","        Electrical equipment, appliance, and components manufacturing",1156
"51000","Virginia","21","        Motor vehicles, bodies and trailers, and parts manufacturing",322
"51000","Virginia","22","        Other transportation equipment manufacturing",3060
"51000","Virginia","23","        Furniture and related products manufacturing",651
"51000","Virginia","24","        Miscellaneous manufacturing",574
"51000","Virginia","25","      Nondurable goods manufacturing",22875
"51000","Virginia","26","        Food and beverage and tobacco products manufacturing",13756
"51000","Virginia","27","        Textile mills and textile product mills",539
"51000","Virginia","28","        Apparel and leather and allied products manufacturing",83
"51000","Virginia","29","        Paper products manufacturing",1146
"51000","Virginia","30","        Printing and related support activities",881
"51000","Virginia","31","        Petroleum and coal products manufacturing",479
"51000","Virginia","32","        Chemical products manufacturing",4252
"51000","Virginia","33","        Plastics and rubber products manufacturing",1739
"51000","Virginia","34","    Wholesale trade",16413
"51000","Virginia","35","    Retail trade",21234
"51000","Virginia","36","    Transportation and warehousing",9661
"51000","Virginia","37","      Air transportation",2011
"51000","Virginia","38","      Rail transportation",914
"51000","Virginia","39","      Water transportation",679
"51000","Virginia","40","      Truck transportation",2192
"51000","Virginia","41","      Transit and ground passenger transportation",620
"51000","Virginia","42","      Pipeline transportation",89
"51000","Virginia","43","      Other transportation and support activities",2013
"51000","Virginia","44","      Warehousing and storage",1143
"51000","Virginia","45","    Information",16299
"51000","Virginia","46","      Publishing industries, except Internet (includes software)",3898
"51000","Virginia","47","      Motion picture and sound recording industries",624
"51000","Virginia","48","      Broadcasting and telecommunications",9392
"51000","Virginia","49","      Data processing, internet publishing, and other information services",2385
"51000","Virginia","50","    Finance, insurance, real estate, rental, and leasing",75490
"51000","Virginia","51","      Finance and insurance",17756
"51000","Virginia","52","        Federal Reserve banks, credit intermediation, and related services",9010
"51000","Virginia","53","        Securities, commodity contracts, and investments",1905
"51000","Virginia","54","        Insurance carriers and related activities",5195
"51000","Virginia","55","        Funds, trusts, and other financial vehicles",1646
"51000","Virginia","56","      Real estate and rental and leasing",57735
"51000","Virginia","57","        Real estate",53836
"51000","Virginia","58","        Rental and leasing services and lessors of intangible assets",3899
"51000","Virginia","59","    Professional and business services",74156
"51000","Virginia","60","      Professional, scientific, and technical services",52407
"51000","Virginia","61","        Legal services",4570
"51000","Virginia","62","        Computer systems design and related services",18639
"51000","Virginia","63","        Miscellaneous professional, scientific, and technical services",29198
"51000","Virginia","64","      Management of companies and enterprises",10482
"51000","Virginia","65","      Administrative and waste management services",11267
"51000","Virginia","66","        Administrative and support services",10571
"51000","Virginia","67","        Waste management and remediation services",696
"51000","Virginia","68","    Educational services, health care, and social assistance",28107
"51000","Virginia","69","      Educational services",4009
"51000","Virginia","70","      Health care and social assistance",24098
"51000","Virginia","71","        Ambulatory health care services",12378
"51000","Virginia","72","        Hospitals and nursing and residential care facilities",9612
"51000","Virginia","73","        Social assistance",2109
"51000","Virginia","74","    Arts, entertainment, recreation, accommodation, and food services",11817
"51000","Virginia","75","      Arts, entertainment, and recreation",2364
"51000","Virginia","76","        Performing arts, spectator sports, museums, and related activities",1163
"51000","Virginia","77","        Amusements, gambling, and recreation industries",1201
"51000","Virginia","78","      Accommodation and food services",9453
"51000","Virginia","79","        Accommodation",2434
"51000","Virginia","80","        Food services and drinking places",7018
"51000","Virginia","81","    Other services, except government",10679
"51000","Virginia","82","  Government",79004
"51000","Virginia","83","    Federal civilian",23877
"51000","Virginia","84","    Federal military",19954
"51000","Virginia","85","    State and local",35173
"51000","Virginia","86","Addenda:",""
"51000","Virginia","86","Natural resources and mining",3940
"51000","Virginia","87","Trade",37647
"51000","Virginia","88","Transportation and utilities",15977
"51000","Virginia","89","Private goods-producing industries",56891
"51000","Virginia","90","Private services-providing industries",270172
"53000","Washington","1","All industry total",350125
"53000","Washington","2","  Private industries",296575
"53000","Washington","3","    Agriculture, forestry, fishing, and hunting",5559
"53000","Washington","4","      Farms",3568
"53000","Washington","5","      Forestry, fishing, and related activities",1990
"53000","Washington","6","    Mining",687
"53000","Washington","7","      Oil and gas extraction",0
"53000","Washington","8","      Mining, except oil and gas",673
"53000","Washington","9","      Support activities for mining",15
"53000","Washington","10","    Utilities",3575
"53000","Washington","11","    Construction",15077
"53000","Washington","12","    Manufacturing",47518
"53000","Washington","13","      Durable goods manufacturing",35713
"53000","Washington","14","        Wood products manufacturing",867
"53000","Washington","15","        Nonmetallic mineral products manufacturing",907
"53000","Washington","16","        Primary metals manufacturing",626
"53000","Washington","17","        Fabricated metal products",1454
"53000","Washington","18","        Machinery manufacturing",2029
"53000","Washington","19","        Computer and electronic products manufacturing",3479
"53000","Washington","20","        Electrical equipment, appliance, and components manufacturing",663
"53000","Washington","21","        Motor vehicles, bodies and trailers, and parts manufacturing",273
"53000","Washington","22","        Other transportation equipment manufacturing",24002
"53000","Washington","23","        Furniture and related products manufacturing",339
"53000","Washington","24","        Miscellaneous manufacturing",1075
"53000","Washington","25","      Nondurable goods manufacturing",11805
"53000","Washington","26","        Food and beverage and tobacco products manufacturing",4083
"53000","Washington","27","        Textile mills and textile product mills",133
"53000","Washington","28","        Apparel and leather and allied products manufacturing",99
"53000","Washington","29","        Paper products manufacturing",1453
"53000","Washington","30","        Printing and related support activities",595
"53000","Washington","31","        Petroleum and coal products manufacturing",2960
"53000","Washington","32","        Chemical products manufacturing",1821
"53000","Washington","33","        Plastics and rubber products manufacturing",662
"53000","Washington","34","    Wholesale trade",18767
"53000","Washington","35","    Retail trade",22183
"53000","Washington","36","    Transportation and warehousing",9294
"53000","Washington","37","      Air transportation",1816
"53000","Washington","38","      Rail transportation",721
"53000","Washington","39","      Water transportation",765
"53000","Washington","40","      Truck transportation",2056
"53000","Washington","41","      Transit and ground passenger transportation",438
"53000","Washington","42","      Pipeline transportation",46
"53000","Washington","43","      Other transportation and support activities",2675
"53000","Washington","44","      Warehousing and storage",776
"53000","Washington","45","    Information",32180
"53000","Washington","46","      Publishing industries, except Internet (includes software)",22043
"53000","Washington","47","      Motion picture and sound recording industries",680
"53000","Washington","48","      Broadcasting and telecommunications",7821
"53000","Washington","49","      Data processing, internet publishing, and other information services",1635
"53000","Washington","50","    Finance, insurance, real estate, rental, and leasing",63201
"53000","Washington","51","      Finance and insurance",13951
"53000","Washington","52","        Federal Reserve banks, credit intermediation, and related services",6398
"53000","Washington","53","        Securities, commodity contracts, and investments",1590
"53000","Washington","54","        Insurance carriers and related activities",5790
"53000","Washington","55","        Funds, trusts, and other financial vehicles",173
"53000","Washington","56","      Real estate and rental and leasing",49250
"53000","Washington","57","        Real estate",46287
"53000","Washington","58","        Rental and leasing services and lessors of intangible assets",2963
"53000","Washington","59","    Professional and business services",35749
"53000","Washington","60","      Professional, scientific, and technical services",22286
"53000","Washington","61","        Legal services",3976
"53000","Washington","62","        Computer systems design and related services",4260
"53000","Washington","63","        Miscellaneous professional, scientific, and technical services",14051
"53000","Washington","64","      Management of companies and enterprises",4086
"53000","Washington","65","      Administrative and waste management services",9376
"53000","Washington","66","        Administrative and support services",7100
"53000","Washington","67","        Waste management and remediation services",2276
"53000","Washington","68","    Educational services, health care, and social assistance",24163
"53000","Washington","69","      Educational services",2010
"53000","Washington","70","      Health care and social assistance",22153
"53000","Washington","71","        Ambulatory health care services",11555
"53000","Washington","72","        Hospitals and nursing and residential care facilities",8414
"53000","Washington","73","        Social assistance",2185
"53000","Washington","74","    Arts, entertainment, recreation, accommodation, and food services",11392
"53000","Washington","75","      Arts, entertainment, and recreation",2801
"53000","Washington","76","        Performing arts, spectator sports, museums, and related activities",1285
"53000","Washington","77","        Amusements, gambling, and recreation industries",1516
"53000","Washington","78","      Accommodation and food services",8591
"53000","Washington","79","        Accommodation",2080
"53000","Washington","80","        Food services and drinking places",6512
"53000","Washington","81","    Other services, except government",7229
"53000","Washington","82","  Government",53550
"53000","Washington","83","    Federal civilian",8832
"53000","Washington","84","    Federal military",7902
"53000","Washington","85","    State and local",36816
"53000","Washington","86","Addenda:",""
"53000","Washington","86","Natural resources and mining",6246
"53000","Washington","87","Trade",40949
"53000","Washington","88","Transportation and utilities",12869
"53000","Washington","89","Private goods-producing industries",68842
"53000","Washington","90","Private services-providing industries",227733
"54000","West Virginia","1","All industry total",62752
"54000","West Virginia","2","  Private industries",51996
"54000","West Virginia","3","    Agriculture, forestry, fishing, and hunting",186
"54000","West Virginia","4","      Farms",93
"54000","West Virginia","5","      Forestry, fishing, and related activities",93
"54000","West Virginia","6","    Mining",7502
"54000","West Virginia","7","      Oil and gas extraction",572
"54000","West Virginia","8","      Mining, except oil and gas",6217
"54000","West Virginia","9","      Support activities for mining",713
"54000","West Virginia","10","    Utilities",1842
"54000","West Virginia","11","    Construction",2723
"54000","West Virginia","12","    Manufacturing",6775
"54000","West Virginia","13","      Durable goods manufacturing",2493
"54000","West Virginia","14","        Wood products manufacturing",161
"54000","West Virginia","15","        Nonmetallic mineral products manufacturing",273
"54000","West Virginia","16","        Primary metals manufacturing",400
"54000","West Virginia","17","        Fabricated metal products",464
"54000","West Virginia","18","        Machinery manufacturing",116
"54000","West Virginia","19","        Computer and electronic products manufacturing",91
"54000","West Virginia","20","        Electrical equipment, appliance, and components manufacturing",96
"54000","West Virginia","21","        Motor vehicles, bodies and trailers, and parts manufacturing",168
"54000","West Virginia","22","        Other transportation equipment manufacturing",392
"54000","West Virginia","23","        Furniture and related products manufacturing",71
"54000","West Virginia","24","        Miscellaneous manufacturing",260
"54000","West Virginia","25","      Nondurable goods manufacturing",4282
"54000","West Virginia","26","        Food and beverage and tobacco products manufacturing",160
"54000","West Virginia","27","        Textile mills and textile product mills",8
"54000","West Virginia","28","        Apparel and leather and allied products manufacturing",9
"54000","West Virginia","29","        Paper products manufacturing",45
"54000","West Virginia","30","        Printing and related support activities",84
"54000","West Virginia","31","        Petroleum and coal products manufacturing",277
"54000","West Virginia","32","        Chemical products manufacturing",3338
"54000","West Virginia","33","        Plastics and rubber products manufacturing",363
"54000","West Virginia","34","    Wholesale trade",2932
"54000","West Virginia","35","    Retail trade",4488
"54000","West Virginia","36","    Transportation and warehousing",1956
"54000","West Virginia","37","      Air transportation",15
"54000","West Virginia","38","      Rail transportation",479
"54000","West Virginia","39","      Water transportation",138
"54000","West Virginia","40","      Truck transportation",624
"54000","West Virginia","41","      Transit and ground passenger transportation",27
"54000","West Virginia","42","      Pipeline transportation",321
"54000","West Virginia","43","      Other transportation and support activities",265
"54000","West Virginia","44","      Warehousing and storage",88
"54000","West Virginia","45","    Information",1441
"54000","West Virginia","46","      Publishing industries, except Internet (includes software)",335
"54000","West Virginia","47","      Motion picture and sound recording industries",42
"54000","West Virginia","48","      Broadcasting and telecommunications",971
"54000","West Virginia","49","      Data processing, internet publishing, and other information services",94
"54000","West Virginia","50","    Finance, insurance, real estate, rental, and leasing",7935
"54000","West Virginia","51","      Finance and insurance",2042
"54000","West Virginia","52","        Federal Reserve banks, credit intermediation, and related services",903
"54000","West Virginia","53","        Securities, commodity contracts, and investments",121
"54000","West Virginia","54","        Insurance carriers and related activities",1001
"54000","West Virginia","55","        Funds, trusts, and other financial vehicles",16
"54000","West Virginia","56","      Real estate and rental and leasing",5893
"54000","West Virginia","57","        Real estate",5205
"54000","West Virginia","58","        Rental and leasing services and lessors of intangible assets",688
"54000","West Virginia","59","    Professional and business services",4264
"54000","West Virginia","60","      Professional, scientific, and technical services",2434
"54000","West Virginia","61","        Legal services",877
"54000","West Virginia","62","        Computer systems design and related services",270
"54000","West Virginia","63","        Miscellaneous professional, scientific, and technical services",1288
"54000","West Virginia","64","      Management of companies and enterprises",515
"54000","West Virginia","65","      Administrative and waste management services",1315
"54000","West Virginia","66","        Administrative and support services",1164
"54000","West Virginia","67","        Waste management and remediation services",151
"54000","West Virginia","68","    Educational services, health care, and social assistance",6271
"54000","West Virginia","69","      Educational services",305
"54000","West Virginia","70","      Health care and social assistance",5966
"54000","West Virginia","71","        Ambulatory health care services",2534
"54000","West Virginia","72","        Hospitals and nursing and residential care facilities",3026
"54000","West Virginia","73","        Social assistance",406
"54000","West Virginia","74","    Arts, entertainment, recreation, accommodation, and food services",2286
"54000","West Virginia","75","      Arts, entertainment, and recreation",447
"54000","West Virginia","76","        Performing arts, spectator sports, museums, and related activities",111
"54000","West Virginia","77","        Amusements, gambling, and recreation industries",337
"54000","West Virginia","78","      Accommodation and food services",1838
"54000","West Virginia","79","        Accommodation",578
"54000","West Virginia","80","        Food services and drinking places",1260
"54000","West Virginia","81","    Other services, except government",1394
"54000","West Virginia","82","  Government",10756
"54000","West Virginia","83","    Federal civilian",2744
"54000","West Virginia","84","    Federal military",608
"54000","West Virginia","85","    State and local",7405
"54000","West Virginia","86","Addenda:",""
"54000","West Virginia","86","Natural resources and mining",7688
"54000","West Virginia","87","Trade",7420
"54000","West Virginia","88","Transportation and utilities",3799
"54000","West Virginia","89","Private goods-producing industries",17186
"54000","West Virginia","90","Private services-providing industries",34810
"55000","Wisconsin","1","All industry total",245898
"55000","Wisconsin","2","  Private industries",215169
"55000","Wisconsin","3","    Agriculture, forestry, fishing, and hunting",3089
"55000","Wisconsin","4","      Farms",2713
"55000","Wisconsin","5","      Forestry, fishing, and related activities",376
"55000","Wisconsin","6","    Mining",548
"55000","Wisconsin","7","      Oil and gas extraction",5
"55000","Wisconsin","8","      Mining, except oil and gas",542
"55000","Wisconsin","9","      Support activities for mining",1
"55000","Wisconsin","10","    Utilities",4664
"55000","Wisconsin","11","    Construction",9205
"55000","Wisconsin","12","    Manufacturing",45247
"55000","Wisconsin","13","      Durable goods manufacturing",24131
"55000","Wisconsin","14","        Wood products manufacturing",918
"55000","Wisconsin","15","        Nonmetallic mineral products manufacturing",1198
"55000","Wisconsin","16","        Primary metals manufacturing",968
"55000","Wisconsin","17","        Fabricated metal products",5151
"55000","Wisconsin","18","        Machinery manufacturing",5789
"55000","Wisconsin","19","        Computer and electronic products manufacturing",2606
"55000","Wisconsin","20","        Electrical equipment, appliance, and components manufacturing",3078
"55000","Wisconsin","21","        Motor vehicles, bodies and trailers, and parts manufacturing",937
"55000","Wisconsin","22","        Other transportation equipment manufacturing",1532
"55000","Wisconsin","23","        Furniture and related products manufacturing",827
"55000","Wisconsin","24","        Miscellaneous manufacturing",1129
"55000","Wisconsin","25","      Nondurable goods manufacturing",21116
"55000","Wisconsin","26","        Food and beverage and tobacco products manufacturing",7193
"55000","Wisconsin","27","        Textile mills and textile product mills",235
"55000","Wisconsin","28","        Apparel and leather and allied products manufacturing",99
"55000","Wisconsin","29","        Paper products manufacturing",4887
"55000","Wisconsin","30","        Printing and related support activities",2421
"55000","Wisconsin","31","        Petroleum and coal products manufacturing",232
"55000","Wisconsin","32","        Chemical products manufacturing",3521
"55000","Wisconsin","33","        Plastics and rubber products manufacturing",2528
"55000","Wisconsin","34","    Wholesale trade",14446
"55000","Wisconsin","35","    Retail trade",14753
"55000","Wisconsin","36","    Transportation and warehousing",6961
"55000","Wisconsin","37","      Air transportation",349
"55000","Wisconsin","38","      Rail transportation",504
"55000","Wisconsin","39","      Water transportation",18
"55000","Wisconsin","40","      Truck transportation",3393
"55000","Wisconsin","41","      Transit and ground passenger transportation",729
"55000","Wisconsin","42","      Pipeline transportation",89
"55000","Wisconsin","43","      Other transportation and support activities",1007
"55000","Wisconsin","44","      Warehousing and storage",871
"55000","Wisconsin","45","    Information",7949
"55000","Wisconsin","46","      Publishing industries, except Internet (includes software)",2722
"55000","Wisconsin","47","      Motion picture and sound recording industries",389
"55000","Wisconsin","48","      Broadcasting and telecommunications",3611
"55000","Wisconsin","49","      Data processing, internet publishing, and other information services",1226
"55000","Wisconsin","50","    Finance, insurance, real estate, rental, and leasing",49183
"55000","Wisconsin","51","      Finance and insurance",17530
"55000","Wisconsin","52","        Federal Reserve banks, credit intermediation, and related services",5035
"55000","Wisconsin","53","        Securities, commodity contracts, and investments",1311
"55000","Wisconsin","54","        Insurance carriers and related activities",10865
"55000","Wisconsin","55","        Funds, trusts, and other financial vehicles",319
"55000","Wisconsin","56","      Real estate and rental and leasing",31653
"55000","Wisconsin","57","        Real estate",29883
"55000","Wisconsin","58","        Rental and leasing services and lessors of intangible assets",1770
"55000","Wisconsin","59","    Professional and business services",21309
"55000","Wisconsin","60","      Professional, scientific, and technical services",10444
"55000","Wisconsin","61","        Legal services",2460
"55000","Wisconsin","62","        Computer systems design and related services",1614
"55000","Wisconsin","63","        Miscellaneous professional, scientific, and technical services",6370
"55000","Wisconsin","64","      Management of companies and enterprises",5339
"55000","Wisconsin","65","      Administrative and waste management services",5526
